trend_id,site,category_id,category_name,date,search_index,sales_index,competition_index,average_price,growth_rate,is_mock_data
TREND0001791,Thailand,CAT006,Pet Supplies,2026-06-20,38.67,38.50,42.68,2134.52,0.006323,true
TREND0001792,Thailand,CAT006,Pet Supplies,2026-06-21,39.22,37.19,43.37,2143.86,0.014318,true
TREND0001793,Thailand,CAT006,Pet Supplies,2026-06-22,39.30,35.37,44.13,2153.09,0.002026,true
TREND0001794,Thailand,CAT006,Pet Supplies,2026-06-23,42.46,36.66,44.93,2162.07,0.080340,true
TREND0001795,Thailand,CAT006,Pet Supplies,2026-06-24,49.34,41.82,45.76,2170.66,0.162052,true
TREND0001796,Thailand,CAT006,Pet Supplies,2026-06-25,50.32,41.29,46.63,2178.73,0.019769,true
TREND0001797,Thailand,CAT006,Pet Supplies,2026-06-26,56.06,45.83,47.51,2186.14,0.114142,true
TREND0001798,Thailand,CAT006,Pet Supplies,2026-06-27,61.70,50.62,48.40,2192.79,0.100593,true
TREND0001799,Thailand,CAT006,Pet Supplies,2026-06-28,65.89,54.36,49.28,2198.56,0.067922,true
TREND0001800,Thailand,CAT006,Pet Supplies,2026-06-29,70.21,58.64,50.15,2203.38,0.065518,true
TREND0001801,Thailand,CAT007,Kitchen Appliances,2026-05-01,67.07,71.07,60.54,1612.00,0.000000,true
TREND0001802,Thailand,CAT007,Kitchen Appliances,2026-05-02,68.81,72.51,61.70,1618.45,0.025986,true
TREND0001803,Thailand,CAT007,Kitchen Appliances,2026-05-03,67.93,71.33,61.55,1624.90,-0.012913,true
TREND0001804,Thailand,CAT007,Kitchen Appliances,2026-05-04,67.99,71.09,61.88,1631.34,0.001024,true
TREND0001805,Thailand,CAT007,Kitchen Appliances,2026-05-05,68.69,71.49,62.53,1637.79,0.010283,true
TREND0001806,Thailand,CAT007,Kitchen Appliances,2026-05-06,68.61,71.11,62.78,1644.24,-0.001257,true
TREND0001807,Thailand,CAT007,Kitchen Appliances,2026-05-07,66.80,69.00,62.17,1650.69,-0.026407,true
TREND0001808,Thailand,CAT007,Kitchen Appliances,2026-05-08,66.68,68.58,62.41,1657.14,-0.001683,true
TREND0001809,Thailand,CAT007,Kitchen Appliances,2026-05-09,63.77,65.37,61.24,1663.58,-0.043708,true
TREND0001810,Thailand,CAT007,Kitchen Appliances,2026-05-10,66.72,68.02,63.01,1670.03,0.046268,true
TREND0001811,Thailand,CAT007,Kitchen Appliances,2026-05-11,65.11,66.11,62.51,1676.48,-0.024111,true
TREND0001812,Thailand,CAT007,Kitchen Appliances,2026-05-12,66.37,67.07,63.43,1682.93,0.019413,true
TREND0001813,Thailand,CAT007,Kitchen Appliances,2026-05-13,65.84,66.24,63.46,1689.38,-0.008107,true
TREND0001814,Thailand,CAT007,Kitchen Appliances,2026-05-14,61.43,61.53,61.55,1695.82,-0.066969,true
TREND0001815,Thailand,CAT007,Kitchen Appliances,2026-05-15,62.70,62.50,62.48,1702.27,0.020698,true
TREND0001816,Thailand,CAT007,Kitchen Appliances,2026-05-16,64.19,63.69,63.52,1708.72,0.023861,true
TREND0001817,Thailand,CAT007,Kitchen Appliances,2026-05-17,60.67,59.87,62.05,1715.17,-0.054966,true
TREND0001818,Thailand,CAT007,Kitchen Appliances,2026-05-18,64.41,63.31,64.22,1721.62,0.061690,true
TREND0001819,Thailand,CAT007,Kitchen Appliances,2026-05-19,62.62,61.22,63.62,1728.06,-0.027715,true
TREND0001820,Thailand,CAT007,Kitchen Appliances,2026-05-20,61.48,59.78,63.34,1734.51,-0.018304,true
TREND0001821,Thailand,CAT007,Kitchen Appliances,2026-05-21,59.07,57.07,62.43,1740.96,-0.039217,true
TREND0001822,Thailand,CAT007,Kitchen Appliances,2026-05-22,60.67,58.37,63.53,1747.41,0.027071,true
TREND0001823,Thailand,CAT007,Kitchen Appliances,2026-05-23,60.32,57.72,63.65,1753.86,-0.005626,true
TREND0001824,Thailand,CAT007,Kitchen Appliances,2026-05-24,59.82,56.92,63.70,1760.30,-0.008339,true
TREND0001825,Thailand,CAT007,Kitchen Appliances,2026-05-25,58.01,54.81,63.08,1766.75,-0.030335,true
TREND0001826,Thailand,CAT007,Kitchen Appliances,2026-05-26,61.18,57.68,64.96,1773.20,0.054641,true
TREND0001827,Thailand,CAT007,Kitchen Appliances,2026-05-27,61.33,57.53,65.34,1779.65,0.002519,true
TREND0001828,Thailand,CAT007,Kitchen Appliances,2026-05-28,56.43,52.33,63.18,1786.10,-0.079950,true
TREND0001829,Thailand,CAT007,Kitchen Appliances,2026-05-29,58.73,54.33,64.62,1792.54,0.040766,true
TREND0001830,Thailand,CAT007,Kitchen Appliances,2026-05-30,59.15,54.45,65.13,1798.99,0.007276,true
TREND0001831,Thailand,CAT007,Kitchen Appliances,2026-05-31,56.47,51.47,64.09,1805.44,-0.045358,true
TREND0001832,Thailand,CAT007,Kitchen Appliances,2026-06-01,58.50,53.20,65.39,1811.89,0.035848,true
TREND0001833,Thailand,CAT007,Kitchen Appliances,2026-06-02,58.82,53.22,65.85,1818.34,0.005460,true
TREND0001834,Thailand,CAT007,Kitchen Appliances,2026-06-03,56.65,50.75,65.06,1824.78,-0.036824,true
TREND0001835,Thailand,CAT007,Kitchen Appliances,2026-06-04,58.14,51.94,66.10,1831.23,0.026261,true
TREND0001836,Thailand,CAT007,Kitchen Appliances,2026-06-05,54.66,48.16,64.66,1837.68,-0.059746,true
TREND0001837,Thailand,CAT007,Kitchen Appliances,2026-06-06,57.57,50.77,66.41,1844.13,0.053175,true
TREND0001838,Thailand,CAT007,Kitchen Appliances,2026-06-07,56.89,49.79,66.36,1850.58,-0.011859,true
TREND0001839,Thailand,CAT007,Kitchen Appliances,2026-06-08,55.55,48.15,65.99,1857.02,-0.023441,true
TREND0001840,Thailand,CAT007,Kitchen Appliances,2026-06-09,53.52,45.82,65.27,1863.47,-0.036614,true
TREND0001841,Thailand,CAT007,Kitchen Appliances,2026-06-10,52.93,44.93,65.26,1869.92,-0.011079,true
TREND0001842,Thailand,CAT007,Kitchen Appliances,2026-06-11,52.81,44.51,65.50,1876.37,-0.002215,true
TREND0001843,Thailand,CAT007,Kitchen Appliances,2026-06-12,55.09,46.49,66.93,1882.82,0.043140,true
TREND0001844,Thailand,CAT007,Kitchen Appliances,2026-06-13,51.31,42.41,65.34,1889.26,-0.068538,true
TREND0001845,Thailand,CAT007,Kitchen Appliances,2026-06-14,51.94,42.74,65.95,1895.71,0.012153,true
TREND0001846,Thailand,CAT007,Kitchen Appliances,2026-06-15,52.92,43.42,66.73,1902.16,0.018868,true
TREND0001847,Thailand,CAT007,Kitchen Appliances,2026-06-16,53.85,44.05,67.50,1908.61,0.017731,true
TREND0001848,Thailand,CAT007,Kitchen Appliances,2026-06-17,51.80,41.70,66.76,1915.06,-0.038143,true
TREND0001849,Thailand,CAT007,Kitchen Appliances,2026-06-18,50.76,40.36,66.54,1921.50,-0.020134,true
TREND0001850,Thailand,CAT007,Kitchen Appliances,2026-06-19,51.84,41.14,67.37,1927.95,0.021294,true
TREND0001851,Thailand,CAT007,Kitchen Appliances,2026-06-20,48.16,37.16,65.83,1934.40,-0.070928,true
TREND0001852,Thailand,CAT007,Kitchen Appliances,2026-06-21,52.58,41.28,68.34,1940.85,0.091824,true
TREND0001853,Thailand,CAT007,Kitchen Appliances,2026-06-22,48.76,37.16,66.72,1947.30,-0.072788,true
TREND0001854,Thailand,CAT007,Kitchen Appliances,2026-06-23,51.18,39.28,68.22,1953.74,0.049641,true
TREND0001855,Thailand,CAT007,Kitchen Appliances,2026-06-24,51.55,39.35,68.70,1960.19,0.007215,true
TREND0001856,Thailand,CAT007,Kitchen Appliances,2026-06-25,47.41,34.91,66.93,1966.64,-0.080295,true
TREND0001857,Thailand,CAT007,Kitchen Appliances,2026-06-26,46.41,33.61,66.73,1973.09,-0.020976,true
TREND0001858,Thailand,CAT007,Kitchen Appliances,2026-06-27,47.18,34.08,67.41,1979.54,0.016606,true
TREND0001859,Thailand,CAT007,Kitchen Appliances,2026-06-28,47.93,34.53,68.07,1985.98,0.015765,true
TREND0001860,Thailand,CAT007,Kitchen Appliances,2026-06-29,49.24,35.54,69.03,1992.43,0.027431,true
TREND0001861,Thailand,CAT008,Baby Products,2026-05-01,37.40,31.40,27.70,623.00,0.000000,true
TREND0001862,Thailand,CAT008,Baby Products,2026-05-02,39.01,32.88,28.16,623.50,0.042968,true
TREND0001863,Thailand,CAT008,Baby Products,2026-05-03,40.64,34.38,28.63,624.00,0.041789,true
TREND0001864,Thailand,CAT008,Baby Products,2026-05-04,42.37,35.98,29.15,624.50,0.042579,true
TREND0001865,Thailand,CAT008,Baby Products,2026-05-05,43.54,37.02,29.39,624.99,0.027593,true
TREND0001866,Thailand,CAT008,Baby Products,2026-05-06,40.48,33.83,27.52,625.49,-0.070170,true
TREND0001867,Thailand,CAT008,Baby Products,2026-05-07,40.83,34.05,27.35,625.99,0.008658,true
TREND0001868,Thailand,CAT008,Baby Products,2026-05-08,42.07,35.16,27.62,626.49,0.030334,true
TREND0001869,Thailand,CAT008,Baby Products,2026-05-09,45.78,38.74,29.13,626.99,0.088243,true
TREND0001870,Thailand,CAT008,Baby Products,2026-05-10,46.13,38.96,28.96,627.49,0.007453,true
TREND0001871,Thailand,CAT008,Baby Products,2026-05-11,48.76,41.46,29.93,627.98,0.057029,true
TREND0001872,Thailand,CAT008,Baby Products,2026-05-12,44.88,37.45,27.65,628.48,-0.079478,true
TREND0001873,Thailand,CAT008,Baby Products,2026-05-13,50.07,42.51,29.90,628.98,0.115642,true
TREND0001874,Thailand,CAT008,Baby Products,2026-05-14,49.26,41.57,29.14,629.48,-0.016284,true
TREND0001875,Thailand,CAT008,Baby Products,2026-05-15,50.93,43.11,29.63,629.98,0.033917,true
TREND0001876,Thailand,CAT008,Baby Products,2026-05-16,49.69,41.74,28.67,630.48,-0.024253,true
TREND0001877,Thailand,CAT008,Baby Products,2026-05-17,50.73,42.65,28.84,630.97,0.020811,true
TREND0001878,Thailand,CAT008,Baby Products,2026-05-18,52.47,44.26,29.37,631.47,0.034450,true
TREND0001879,Thailand,CAT008,Baby Products,2026-05-19,52.57,44.23,29.07,631.97,0.001771,true
TREND0001880,Thailand,CAT008,Baby Products,2026-05-20,53.75,45.28,29.32,632.47,0.022560,true
TREND0001881,Thailand,CAT008,Baby Products,2026-05-21,56.47,47.87,30.34,632.97,0.050621,true
TREND0001882,Thailand,CAT008,Baby Products,2026-05-22,56.36,47.63,29.94,633.47,-0.001901,true
TREND0001883,Thailand,CAT008,Baby Products,2026-05-23,55.89,47.03,29.35,633.96,-0.008468,true
TREND0001884,Thailand,CAT008,Baby Products,2026-05-24,60.00,51.01,31.06,634.46,0.073514,true
TREND0001885,Thailand,CAT008,Baby Products,2026-05-25,57.20,48.08,29.32,634.96,-0.046549,true
TREND0001886,Thailand,CAT008,Baby Products,2026-05-26,61.13,51.88,30.94,635.46,0.068706,true
TREND0001887,Thailand,CAT008,Baby Products,2026-05-27,58.01,48.63,29.04,635.96,-0.051059,true
TREND0001888,Thailand,CAT008,Baby Products,2026-05-28,61.15,51.64,30.26,636.46,0.054112,true
TREND0001889,Thailand,CAT008,Baby Products,2026-05-29,62.53,52.89,30.61,636.96,0.022594,true
TREND0001890,Thailand,CAT008,Baby Products,2026-05-30,61.24,51.47,29.62,637.45,-0.020608,true
TREND0001891,Thailand,CAT008,Baby Products,2026-05-31,61.62,51.72,29.46,637.95,0.006131,true
TREND0001892,Thailand,CAT008,Baby Products,2026-06-01,62.01,51.98,29.31,638.45,0.006262,true
TREND0001893,Thailand,CAT008,Baby Products,2026-06-02,66.81,56.65,31.37,638.95,0.077534,true
TREND0001894,Thailand,CAT008,Baby Products,2026-06-03,66.46,56.17,30.85,639.45,-0.005256,true
TREND0001895,Thailand,CAT008,Baby Products,2026-06-04,68.44,58.02,31.49,639.95,0.029744,true
TREND0001896,Thailand,CAT008,Baby Products,2026-06-05,69.19,58.64,31.52,640.44,0.011015,true
TREND0001897,Thailand,CAT008,Baby Products,2026-06-06,68.04,57.36,30.60,640.94,-0.016636,true
TREND0001898,Thailand,CAT008,Baby Products,2026-06-07,70.19,59.38,31.33,641.44,0.031620,true
TREND0001899,Thailand,CAT008,Baby Products,2026-06-08,72.47,61.53,32.12,641.94,0.032370,true
TREND0001900,Thailand,CAT008,Baby Products,2026-06-09,69.31,58.24,30.20,642.44,-0.043516,true
TREND0001901,Thailand,CAT008,Baby Products,2026-06-10,70.24,59.04,30.32,642.94,0.013422,true
TREND0001902,Thailand,CAT008,Baby Products,2026-06-11,71.16,59.83,30.43,643.43,0.013055,true
TREND0001903,Thailand,CAT008,Baby Products,2026-06-12,75.05,63.59,32.03,643.93,0.054649,true
TREND0001904,Thailand,CAT008,Baby Products,2026-06-13,72.49,60.90,30.41,644.43,-0.034135,true
TREND0001905,Thailand,CAT008,Baby Products,2026-06-14,75.79,64.07,31.72,644.93,0.045636,true
TREND0001906,Thailand,CAT008,Baby Products,2026-06-15,74.44,62.59,30.69,645.43,-0.017912,true
TREND0001907,Thailand,CAT008,Baby Products,2026-06-16,79.27,67.29,32.77,645.93,0.064979,true
TREND0001908,Thailand,CAT008,Baby Products,2026-06-17,77.73,65.62,31.65,646.42,-0.019517,true
TREND0001909,Thailand,CAT008,Baby Products,2026-06-18,78.72,66.48,31.80,646.92,0.012806,true
TREND0001910,Thailand,CAT008,Baby Products,2026-06-19,81.67,69.30,32.93,647.42,0.037455,true
TREND0001911,Thailand,CAT008,Baby Products,2026-06-20,81.87,69.37,32.68,647.92,0.002444,true
TREND0001912,Thailand,CAT008,Baby Products,2026-06-21,80.06,67.43,31.43,648.42,-0.022153,true
TREND0001913,Thailand,CAT008,Baby Products,2026-06-22,80.04,67.28,31.08,648.92,-0.000176,true
TREND0001914,Thailand,CAT008,Baby Products,2026-06-23,84.42,71.53,32.92,649.42,0.054667,true
TREND0001915,Thailand,CAT008,Baby Products,2026-06-24,84.64,71.62,32.69,649.91,0.002581,true
TREND0001916,Thailand,CAT008,Baby Products,2026-06-25,85.14,71.99,32.60,650.41,0.005985,true
TREND0001917,Thailand,CAT008,Baby Products,2026-06-26,87.92,74.64,33.64,650.91,0.032630,true
TREND0001918,Thailand,CAT008,Baby Products,2026-06-27,84.47,71.06,31.57,651.41,-0.039214,true
TREND0001919,Thailand,CAT008,Baby Products,2026-06-28,88.22,74.68,33.10,651.91,0.044313,true
TREND0001920,Thailand,CAT008,Baby Products,2026-06-29,90.04,76.37,33.67,652.41,0.020702,true
TREND0001921,Vietnam,CAT001,Consumer Electronics,2026-05-01,66.65,70.65,60.33,1076000.00,0.000000,true
TREND0001922,Vietnam,CAT001,Consumer Electronics,2026-05-02,67.69,71.39,61.14,1080304.00,0.015582,true
TREND0001923,Vietnam,CAT001,Consumer Electronics,2026-05-03,65.38,68.78,60.28,1084608.00,-0.034212,true
TREND0001924,Vietnam,CAT001,Consumer Electronics,2026-05-04,65.49,68.59,60.63,1088912.00,0.001788,true
TREND0001925,Vietnam,CAT001,Consumer Electronics,2026-05-05,66.58,69.38,61.47,1093216.00,0.016642,true
TREND0001926,Vietnam,CAT001,Consumer Electronics,2026-05-06,65.29,67.79,61.12,1097520.00,-0.019447,true
TREND0001927,Vietnam,CAT001,Consumer Electronics,2026-05-07,64.06,66.26,60.80,1101824.00,-0.018796,true
TREND0001928,Vietnam,CAT001,Consumer Electronics,2026-05-08,68.04,69.94,63.09,1106128.00,0.062125,true
TREND0001929,Vietnam,CAT001,Consumer Electronics,2026-05-09,64.71,66.31,61.72,1110432.00,-0.048873,true
TREND0001930,Vietnam,CAT001,Consumer Electronics,2026-05-10,66.58,67.88,62.95,1114736.00,0.028840,true
TREND0001931,Vietnam,CAT001,Consumer Electronics,2026-05-11,62.47,63.47,61.19,1119040.00,-0.061741,true
TREND0001932,Vietnam,CAT001,Consumer Electronics,2026-05-12,64.26,64.96,62.38,1123344.00,0.028699,true
TREND0001933,Vietnam,CAT001,Consumer Electronics,2026-05-13,63.88,64.28,62.48,1127648.00,-0.005888,true
TREND0001934,Vietnam,CAT001,Consumer Electronics,2026-05-14,61.21,61.31,61.44,1131952.00,-0.041936,true
TREND0001935,Vietnam,CAT001,Consumer Electronics,2026-05-15,64.14,63.94,63.20,1136256.00,0.047887,true
TREND0001936,Vietnam,CAT001,Consumer Electronics,2026-05-16,64.78,64.28,63.81,1140560.00,0.009953,true
TREND0001937,Vietnam,CAT001,Consumer Electronics,2026-05-17,63.03,62.23,63.23,1144864.00,-0.026977,true
TREND0001938,Vietnam,CAT001,Consumer Electronics,2026-05-18,63.26,62.16,63.64,1149168.00,0.003648,true
TREND0001939,Vietnam,CAT001,Consumer Electronics,2026-05-19,61.73,60.33,63.17,1153472.00,-0.024151,true
TREND0001940,Vietnam,CAT001,Consumer Electronics,2026-05-20,62.97,61.27,64.09,1157776.00,0.020130,true
TREND0001941,Vietnam,CAT001,Consumer Electronics,2026-05-21,59.05,57.05,62.42,1162080.00,-0.062350,true
TREND0001942,Vietnam,CAT001,Consumer Electronics,2026-05-22,61.33,59.03,63.86,1166384.00,0.038640,true
TREND0001943,Vietnam,CAT001,Consumer Electronics,2026-05-23,60.23,57.63,63.61,1170688.00,-0.017827,true
TREND0001944,Vietnam,CAT001,Consumer Electronics,2026-05-24,60.67,57.77,64.12,1174992.00,0.007205,true
TREND0001945,Vietnam,CAT001,Consumer Electronics,2026-05-25,58.14,54.94,63.15,1179296.00,-0.041616,true
TREND0001946,Vietnam,CAT001,Consumer Electronics,2026-05-26,61.55,58.05,65.15,1183600.00,0.058610,true
TREND0001947,Vietnam,CAT001,Consumer Electronics,2026-05-27,60.21,56.41,64.78,1187904.00,-0.021793,true
TREND0001948,Vietnam,CAT001,Consumer Electronics,2026-05-28,60.35,56.25,65.14,1192208.00,0.002294,true
TREND0001949,Vietnam,CAT001,Consumer Electronics,2026-05-29,56.06,51.66,63.29,1196512.00,-0.071081,true
TREND0001950,Vietnam,CAT001,Consumer Electronics,2026-05-30,57.72,53.02,64.41,1200816.00,0.029602,true
TREND0001951,Vietnam,CAT001,Consumer Electronics,2026-05-31,55.55,50.55,63.63,1205120.00,-0.037531,true
TREND0001952,Vietnam,CAT001,Consumer Electronics,2026-06-01,57.65,52.35,64.97,1209424.00,0.037861,true
TREND0001953,Vietnam,CAT001,Consumer Electronics,2026-06-02,56.66,51.06,64.77,1213728.00,-0.017250,true
TREND0001954,Vietnam,CAT001,Consumer Electronics,2026-06-03,58.20,52.30,65.84,1218032.00,0.027201,true
TREND0001955,Vietnam,CAT001,Consumer Electronics,2026-06-04,56.58,50.38,65.32,1222336.00,-0.027852,true
TREND0001956,Vietnam,CAT001,Consumer Electronics,2026-06-05,55.75,49.25,65.20,1226640.00,-0.014737,true
TREND0001957,Vietnam,CAT001,Consumer Electronics,2026-06-06,55.67,48.87,65.45,1230944.00,-0.001417,true
TREND0001958,Vietnam,CAT001,Consumer Electronics,2026-06-07,52.81,45.71,64.32,1235248.00,-0.051298,true
TREND0001959,Vietnam,CAT001,Consumer Electronics,2026-06-08,56.84,49.44,66.63,1239552.00,0.076201,true
TREND0001960,Vietnam,CAT001,Consumer Electronics,2026-06-09,54.14,46.44,65.57,1243856.00,-0.047529,true
TREND0001961,Vietnam,CAT001,Consumer Electronics,2026-06-10,55.55,47.55,66.57,1248160.00,0.026074,true
TREND0001962,Vietnam,CAT001,Consumer Electronics,2026-06-11,51.16,42.86,64.67,1252464.00,-0.079001,true
TREND0001963,Vietnam,CAT001,Consumer Electronics,2026-06-12,52.86,44.26,65.82,1256768.00,0.033176,true
TREND0001964,Vietnam,CAT001,Consumer Electronics,2026-06-13,55.11,46.21,67.24,1261072.00,0.042736,true
TREND0001965,Vietnam,CAT001,Consumer Electronics,2026-06-14,52.13,42.93,66.05,1265376.00,-0.054083,true
TREND0001966,Vietnam,CAT001,Consumer Electronics,2026-06-15,49.89,40.39,65.22,1269680.00,-0.043067,true
TREND0001967,Vietnam,CAT001,Consumer Electronics,2026-06-16,51.52,41.72,66.33,1273984.00,0.032764,true
TREND0001968,Vietnam,CAT001,Consumer Electronics,2026-06-17,53.17,43.07,67.45,1278288.00,0.031920,true
TREND0001969,Vietnam,CAT001,Consumer Electronics,2026-06-18,49.39,38.99,65.86,1282592.00,-0.070974,true
TREND0001970,Vietnam,CAT001,Consumer Electronics,2026-06-19,49.57,38.87,66.24,1286896.00,0.003533,true
TREND0001971,Vietnam,CAT001,Consumer Electronics,2026-06-20,48.85,37.85,66.17,1291200.00,-0.014572,true
TREND0001972,Vietnam,CAT001,Consumer Electronics,2026-06-21,50.44,39.14,67.26,1295504.00,0.032539,true
TREND0001973,Vietnam,CAT001,Consumer Electronics,2026-06-22,50.23,38.63,67.46,1299808.00,-0.004039,true
TREND0001974,Vietnam,CAT001,Consumer Electronics,2026-06-23,49.65,37.75,67.46,1304112.00,-0.011676,true
TREND0001975,Vietnam,CAT001,Consumer Electronics,2026-06-24,49.53,37.33,67.70,1308416.00,-0.002245,true
TREND0001976,Vietnam,CAT001,Consumer Electronics,2026-06-25,47.52,35.02,66.98,1312720.00,-0.040689,true
TREND0001977,Vietnam,CAT001,Consumer Electronics,2026-06-26,48.97,36.17,68.01,1317024.00,0.030621,true
TREND0001978,Vietnam,CAT001,Consumer Electronics,2026-06-27,49.07,35.97,68.35,1321328.00,0.001914,true
TREND0001979,Vietnam,CAT001,Consumer Electronics,2026-06-28,46.01,32.61,67.12,1325632.00,-0.062211,true
TREND0001980,Vietnam,CAT001,Consumer Electronics,2026-06-29,49.83,36.13,69.32,1329936.00,0.082884,true
TREND0001981,Vietnam,CAT002,Home & Living,2026-05-01,35.78,29.78,26.89,667000.00,0.000000,true
TREND0001982,Vietnam,CAT002,Home & Living,2026-05-02,39.25,33.12,28.28,667533.60,0.097038,true
TREND0001983,Vietnam,CAT002,Home & Living,2026-05-03,38.72,32.46,27.67,668067.20,-0.013494,true
TREND0001984,Vietnam,CAT002,Home & Living,2026-05-04,39.60,33.21,27.76,668600.80,0.022655,true
TREND0001985,Vietnam,CAT002,Home & Living,2026-05-05,41.62,35.10,28.43,669134.40,0.050999,true
TREND0001986,Vietnam,CAT002,Home & Living,2026-05-06,43.25,36.60,28.90,669668.00,0.039204,true
TREND0001987,Vietnam,CAT002,Home & Living,2026-05-07,40.98,34.20,27.42,670201.60,-0.052540,true
TREND0001988,Vietnam,CAT002,Home & Living,2026-05-08,46.24,39.33,29.70,670735.20,0.128435,true
TREND0001989,Vietnam,CAT002,Home & Living,2026-05-09,44.28,37.24,28.38,671268.80,-0.042361,true
TREND0001990,Vietnam,CAT002,Home & Living,2026-05-10,43.48,36.31,27.64,671802.40,-0.017971,true
TREND0001991,Vietnam,CAT002,Home & Living,2026-05-11,45.32,38.02,28.21,672336.00,0.042317,true
TREND0001992,Vietnam,CAT002,Home & Living,2026-05-12,46.71,39.28,28.56,672869.60,0.030651,true
TREND0001993,Vietnam,CAT002,Home & Living,2026-05-13,48.42,40.86,29.07,673403.20,0.036462,true
TREND0001994,Vietnam,CAT002,Home & Living,2026-05-14,47.30,39.61,28.17,673936.80,-0.023001,true
TREND0001995,Vietnam,CAT002,Home & Living,2026-05-15,50.63,42.81,29.49,674470.40,0.070402,true
TREND0001996,Vietnam,CAT002,Home & Living,2026-05-16,50.57,42.62,29.11,675004.00,-0.001175,true
TREND0001997,Vietnam,CAT002,Home & Living,2026-05-17,50.01,41.93,28.49,675537.60,-0.011073,true
TREND0001998,Vietnam,CAT002,Home & Living,2026-05-18,50.44,42.23,28.35,676071.20,0.008521,true
TREND0001999,Vietnam,CAT002,Home & Living,2026-05-19,51.79,43.45,28.69,676604.80,0.026767,true
TREND0002000,Vietnam,CAT002,Home & Living,2026-05-20,52.47,44.00,28.68,677138.40,0.013197,true
TREND0002001,Vietnam,CAT002,Home & Living,2026-05-21,54.21,45.61,29.20,677672.00,0.033030,true
TREND0002002,Vietnam,CAT002,Home & Living,2026-05-22,57.15,48.42,30.33,678205.60,0.054210,true
TREND0002003,Vietnam,CAT002,Home & Living,2026-05-23,57.15,48.29,29.99,678739.20,0.000086,true
TREND0002004,Vietnam,CAT002,Home & Living,2026-05-24,59.09,50.10,30.61,679272.80,0.033878,true
TREND0002005,Vietnam,CAT002,Home & Living,2026-05-25,59.22,50.10,30.33,679806.40,0.002337,true
TREND0002006,Vietnam,CAT002,Home & Living,2026-05-26,58.41,49.16,29.58,680340.00,-0.013772,true
