track_id,tracking_number,status,location,description,event_time,is_mock_data
TRACK0001145,TRK000000299,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-01-24T05:03:00+08:00,true
TRACK0001146,TRK000000299,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-01-25T08:03:00+08:00,true
TRACK0001147,TRK000000299,delivered,Singapore,Parcel delivered to the simulated buyer,2026-01-26T08:03:00+08:00,true
TRACK0001148,TRK000000300,pending_pickup,Shenzhen Demo Warehouse,Shipment label created,2026-05-10T16:52:00+08:00,true
TRACK0001149,TRK000000300,pending_pickup,Shenzhen Demo Warehouse,Parcel packed and awaiting carrier pickup,2026-05-11T01:52:00+08:00,true
TRACK0001150,TRK000000301,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-05-25T02:40:00+08:00,true
TRACK0001151,TRK000000301,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-05-26T00:40:00+08:00,true
TRACK0001152,TRK000000301,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-05-27T01:40:00+08:00,true
TRACK0001153,TRK000000301,customs_clearance,Bangkok Customs,Customs processing completed,2026-05-27T07:40:00+08:00,true
TRACK0001154,TRK000000301,out_for_delivery,Bangkok Delivery Hub,Courier is delivering the parcel,2026-05-27T16:40:00+08:00,true
TRACK0001155,TRK000000301,delivered,Bangkok,Parcel delivered to the simulated buyer,2026-05-28T16:40:00+08:00,true
TRACK0001156,TRK000000302,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-06-13T03:41:00+08:00,true
TRACK0001157,TRK000000302,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-06-14T02:41:00+08:00,true
TRACK0001158,TRK000000302,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-06-15T02:41:00+08:00,true
TRACK0001159,TRK000000302,customs_clearance,Kuala Lumpur Customs,Customs processing completed,2026-06-15T17:41:00+08:00,true
TRACK0001160,TRK000000302,delivered,Kuala Lumpur,Parcel delivered to the simulated buyer,2026-06-16T03:41:00+08:00,true
TRACK0001161,TRK000000303,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-03-21T05:55:00+08:00,true
TRACK0001162,TRK000000303,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-03-21T17:55:00+08:00,true
TRACK0001163,TRK000000303,customs_clearance,Bangkok Customs,Customs processing completed,2026-03-22T17:55:00+08:00,true
TRACK0001164,TRK000000303,out_for_delivery,Bangkok Delivery Hub,Courier is delivering the parcel,2026-03-23T13:55:00+08:00,true
TRACK0001165,TRK000000303,delivered,Bangkok,Parcel delivered to the simulated buyer,2026-03-24T15:55:00+08:00,true
TRACK0001166,TRK000000304,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-03-25T19:09:00+08:00,true
TRACK0001167,TRK000000304,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-03-26T02:09:00+08:00,true
TRACK0001168,TRK000000304,customs_clearance,Bangkok Customs,Customs processing completed,2026-03-27T05:09:00+08:00,true
TRACK0001169,TRK000000304,out_for_delivery,Bangkok Delivery Hub,Courier is delivering the parcel,2026-03-28T03:09:00+08:00,true
TRACK0001170,TRK000000304,delivered,Bangkok,Parcel delivered to the simulated buyer,2026-03-29T01:09:00+08:00,true
TRACK0001171,TRK000000305,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-04-15T10:44:00+08:00,true
TRACK0001172,TRK000000305,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-04-16T02:44:00+08:00,true
TRACK0001173,TRK000000305,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-04-17T05:44:00+08:00,true
TRACK0001174,TRK000000305,out_for_delivery,Kuala Lumpur Delivery Hub,Courier is delivering the parcel,2026-04-17T22:44:00+08:00,true
TRACK0001175,TRK000000305,delivered,Kuala Lumpur,Parcel delivered to the simulated buyer,2026-04-18T04:44:00+08:00,true
TRACK0001176,TRK000000307,pending_pickup,Shenzhen Demo Warehouse,Shipment label created,2026-03-15T11:54:00+08:00,true
TRACK0001177,TRK000000307,pending_pickup,Shenzhen Demo Warehouse,Parcel packed and awaiting carrier pickup,2026-03-16T07:54:00+08:00,true
TRACK0001178,TRK000000308,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-03-28T20:52:00+08:00,true
TRACK0001179,TRK000000308,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-03-29T20:52:00+08:00,true
TRACK0001180,TRK000000308,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-03-30T10:52:00+08:00,true
TRACK0001181,TRK000000309,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-04-10T17:32:00+08:00,true
TRACK0001182,TRK000000309,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-04-11T12:32:00+08:00,true
TRACK0001183,TRK000000309,customs_clearance,Ho Chi Minh City Customs,Customs processing completed,2026-04-12T16:32:00+08:00,true
TRACK0001184,TRK000000309,delivered,Ho Chi Minh City,Parcel delivered to the simulated buyer,2026-04-13T16:32:00+08:00,true
TRACK0001185,TRK000000311,pending_pickup,Shenzhen Demo Warehouse,Shipment label created,2026-03-15T01:16:00+08:00,true
TRACK0001186,TRK000000311,pending_pickup,Shenzhen Demo Warehouse,Parcel packed and awaiting carrier pickup,2026-03-16T01:16:00+08:00,true
TRACK0001187,TRK000000312,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-06-18T09:17:00+08:00,true
TRACK0001188,TRK000000312,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-06-19T13:17:00+08:00,true
TRACK0001189,TRK000000312,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-06-20T06:17:00+08:00,true
TRACK0001190,TRK000000312,exception,Regional Transit Hub,Temporary routing exception; manual review required,2026-06-21T00:17:00+08:00,true
TRACK0001191,TRK000000313,pending_pickup,Shenzhen Demo Warehouse,Shipment label created,2026-05-10T13:58:00+08:00,true
TRACK0001192,TRK000000313,pending_pickup,Shenzhen Demo Warehouse,Parcel packed and awaiting carrier pickup,2026-05-11T04:58:00+08:00,true
TRACK0001193,TRK000000314,pending_pickup,Shenzhen Demo Warehouse,Shipment label created,2026-03-17T23:28:00+08:00,true
TRACK0001194,TRK000000314,pending_pickup,Shenzhen Demo Warehouse,Parcel packed and awaiting carrier pickup,2026-03-18T06:28:00+08:00,true
TRACK0001195,TRK000000316,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-06-30T11:37:00+08:00,true
TRACK0001196,TRK000000316,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-07-01T05:37:00+08:00,true
TRACK0001197,TRK000000316,customs_clearance,Singapore Customs,Customs processing completed,2026-07-02T08:37:00+08:00,true
TRACK0001198,TRK000000316,out_for_delivery,Singapore Delivery Hub,Courier is delivering the parcel,2026-07-03T02:37:00+08:00,true
TRACK0001199,TRK000000316,delivered,Singapore,Parcel delivered to the simulated buyer,2026-07-03T11:37:00+08:00,true
TRACK0001200,TRK000000317,pending_pickup,Shenzhen Demo Warehouse,Shipment label created,2026-05-31T07:10:00+08:00,true
TRACK0001201,TRK000000317,pending_pickup,Shenzhen Demo Warehouse,Parcel packed and awaiting carrier pickup,2026-05-31T14:10:00+08:00,true
TRACK0001202,TRK000000318,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-04-30T07:07:00+08:00,true
TRACK0001203,TRK000000318,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-04-30T12:07:00+08:00,true
TRACK0001204,TRK000000318,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-05-01T13:07:00+08:00,true
TRACK0001205,TRK000000318,customs_clearance,Jakarta Customs,Customs processing completed,2026-05-02T04:07:00+08:00,true
TRACK0001206,TRK000000318,delivered,Jakarta,Parcel delivered to the simulated buyer,2026-05-03T03:07:00+08:00,true
TRACK0001207,TRK000000319,pending_pickup,Shenzhen Demo Warehouse,Shipment label created,2026-04-17T21:22:00+08:00,true
TRACK0001208,TRK000000319,pending_pickup,Shenzhen Demo Warehouse,Parcel packed and awaiting carrier pickup,2026-04-18T12:22:00+08:00,true
TRACK0001209,TRK000000320,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-01-12T12:11:00+08:00,true
TRACK0001210,TRK000000320,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-01-13T06:11:00+08:00,true
TRACK0001211,TRK000000320,out_for_delivery,Jakarta Delivery Hub,Courier is delivering the parcel,2026-01-13T14:11:00+08:00,true
TRACK0001212,TRK000000320,delivered,Jakarta,Parcel delivered to the simulated buyer,2026-01-14T11:11:00+08:00,true
TRACK0001213,TRK000000321,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-05-15T02:55:00+08:00,true
TRACK0001214,TRK000000321,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-05-15T09:55:00+08:00,true
TRACK0001215,TRK000000321,out_for_delivery,Kuala Lumpur Delivery Hub,Courier is delivering the parcel,2026-05-15T16:55:00+08:00,true
TRACK0001216,TRK000000321,delivered,Kuala Lumpur,Parcel delivered to the simulated buyer,2026-05-16T17:55:00+08:00,true
TRACK0001217,TRK000000322,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-06-21T00:07:00+08:00,true
TRACK0001218,TRK000000322,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-06-22T01:07:00+08:00,true
TRACK0001219,TRK000000322,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-06-22T18:07:00+08:00,true
TRACK0001220,TRK000000323,pending_pickup,Shenzhen Demo Warehouse,Shipment label created,2026-02-05T20:17:00+08:00,true
TRACK0001221,TRK000000323,pending_pickup,Shenzhen Demo Warehouse,Parcel packed and awaiting carrier pickup,2026-02-06T02:17:00+08:00,true
TRACK0001222,TRK000000324,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-04-03T13:08:00+08:00,true
TRACK0001223,TRK000000324,delivered,Ho Chi Minh City,Parcel delivered to the simulated buyer,2026-04-04T09:08:00+08:00,true
TRACK0001224,TRK000000325,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-02-20T16:55:00+08:00,true
TRACK0001225,TRK000000325,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-02-21T01:55:00+08:00,true
TRACK0001226,TRK000000325,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-02-21T18:55:00+08:00,true
TRACK0001227,TRK000000325,customs_clearance,Singapore Customs,Customs processing completed,2026-02-22T07:55:00+08:00,true
TRACK0001228,TRK000000325,out_for_delivery,Singapore Delivery Hub,Courier is delivering the parcel,2026-02-23T04:55:00+08:00,true
TRACK0001229,TRK000000325,delivered,Singapore,Parcel delivered to the simulated buyer,2026-02-24T01:55:00+08:00,true
TRACK0001230,TRK000000326,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-01-18T15:47:00+08:00,true
TRACK0001231,TRK000000326,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-01-19T01:47:00+08:00,true
TRACK0001232,TRK000000326,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-01-20T00:47:00+08:00,true
TRACK0001233,TRK000000327,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-03-27T00:17:00+08:00,true
TRACK0001234,TRK000000327,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-03-27T15:17:00+08:00,true
TRACK0001235,TRK000000327,customs_clearance,Kuala Lumpur Customs,Customs processing completed,2026-03-28T15:17:00+08:00,true
TRACK0001236,TRK000000327,out_for_delivery,Kuala Lumpur Delivery Hub,Courier is delivering the parcel,2026-03-28T21:17:00+08:00,true
TRACK0001237,TRK000000327,delivered,Kuala Lumpur,Parcel delivered to the simulated buyer,2026-03-29T17:17:00+08:00,true
TRACK0001238,TRK000000328,pending_pickup,Shenzhen Demo Warehouse,Shipment label created,2026-06-07T19:02:00+08:00,true
TRACK0001239,TRK000000328,pending_pickup,Shenzhen Demo Warehouse,Parcel packed and awaiting carrier pickup,2026-06-08T17:02:00+08:00,true
TRACK0001240,TRK000000329,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-03-25T20:38:00+08:00,true
TRACK0001241,TRK000000329,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-03-26T13:38:00+08:00,true
TRACK0001242,TRK000000329,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-03-27T15:38:00+08:00,true
TRACK0001243,TRK000000329,customs_clearance,Singapore Customs,Customs processing completed,2026-03-28T15:38:00+08:00,true
TRACK0001244,TRK000000329,out_for_delivery,Singapore Delivery Hub,Courier is delivering the parcel,2026-03-29T16:38:00+08:00,true
TRACK0001245,TRK000000329,delivered,Singapore,Parcel delivered to the simulated buyer,2026-03-30T11:38:00+08:00,true
TRACK0001246,TRK000000330,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-02-27T15:53:00+08:00,true
TRACK0001247,TRK000000330,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-02-28T16:53:00+08:00,true
TRACK0001248,TRK000000330,customs_clearance,Ho Chi Minh City Customs,Customs processing completed,2026-03-01T17:53:00+08:00,true
TRACK0001249,TRK000000330,out_for_delivery,Ho Chi Minh City Delivery Hub,Courier is delivering the parcel,2026-03-02T01:53:00+08:00,true
TRACK0001250,TRK000000330,delivered,Ho Chi Minh City,Parcel delivered to the simulated buyer,2026-03-02T14:53:00+08:00,true
TRACK0001251,TRK000000331,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-03-12T04:07:00+08:00,true
TRACK0001252,TRK000000331,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-03-12T13:07:00+08:00,true
TRACK0001253,TRK000000331,customs_clearance,Bangkok Customs,Customs processing completed,2026-03-13T09:07:00+08:00,true
TRACK0001254,TRK000000331,delivered,Bangkok,Parcel delivered to the simulated buyer,2026-03-14T02:07:00+08:00,true
TRACK0001255,TRK000000332,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-05-27T02:39:00+08:00,true
TRACK0001256,TRK000000332,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-05-27T21:39:00+08:00,true
TRACK0001257,TRK000000332,delivered,Kuala Lumpur,Parcel delivered to the simulated buyer,2026-05-28T08:39:00+08:00,true
TRACK0001258,TRK000000333,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-01-17T11:17:00+08:00,true
TRACK0001259,TRK000000333,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-01-18T06:17:00+08:00,true
TRACK0001260,TRK000000333,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-01-19T04:17:00+08:00,true
TRACK0001261,TRK000000333,customs_clearance,Jakarta Customs,Customs processing completed,2026-01-20T08:17:00+08:00,true
TRACK0001262,TRK000000333,out_for_delivery,Jakarta Delivery Hub,Courier is delivering the parcel,2026-01-21T00:17:00+08:00,true
TRACK0001263,TRK000000333,delivered,Jakarta,Parcel delivered to the simulated buyer,2026-01-22T00:17:00+08:00,true
TRACK0001264,TRK000000334,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-05-16T21:57:00+08:00,true
TRACK0001265,TRK000000334,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-05-17T12:57:00+08:00,true
TRACK0001266,TRK000000334,delivered,Jakarta,Parcel delivered to the simulated buyer,2026-05-17T19:57:00+08:00,true
TRACK0001267,TRK000000335,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-03-05T23:49:00+08:00,true
TRACK0001268,TRK000000335,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-03-06T18:49:00+08:00,true
TRACK0001269,TRK000000335,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-03-07T13:49:00+08:00,true
TRACK0001270,TRK000000335,customs_clearance,Kuala Lumpur Customs,Customs processing completed,2026-03-08T04:49:00+08:00,true
TRACK0001271,TRK000000335,out_for_delivery,Kuala Lumpur Delivery Hub,Courier is delivering the parcel,2026-03-08T11:49:00+08:00,true
TRACK0001272,TRK000000335,delivered,Kuala Lumpur,Parcel delivered to the simulated buyer,2026-03-09T04:49:00+08:00,true
TRACK0001273,TRK000000336,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-01-21T14:06:00+08:00,true
TRACK0001274,TRK000000336,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-01-22T08:06:00+08:00,true
TRACK0001275,TRK000000339,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-03-27T19:57:00+08:00,true
TRACK0001276,TRK000000339,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-03-28T07:57:00+08:00,true
TRACK0001277,TRK000000339,customs_clearance,Jakarta Customs,Customs processing completed,2026-03-29T00:57:00+08:00,true
TRACK0001278,TRK000000339,delivered,Jakarta,Parcel delivered to the simulated buyer,2026-03-30T04:57:00+08:00,true
TRACK0001279,TRK000000340,pending_pickup,Shenzhen Demo Warehouse,Shipment label created,2026-05-31T10:38:00+08:00,true
TRACK0001280,TRK000000340,pending_pickup,Shenzhen Demo Warehouse,Parcel packed and awaiting carrier pickup,2026-05-31T21:38:00+08:00,true
TRACK0001281,TRK000000341,pending_pickup,Shenzhen Demo Warehouse,Shipment label created,2026-03-14T08:33:00+08:00,true
TRACK0001282,TRK000000341,pending_pickup,Shenzhen Demo Warehouse,Parcel packed and awaiting carrier pickup,2026-03-14T13:33:00+08:00,true
TRACK0001283,TRK000000343,pending_pickup,Shenzhen Demo Warehouse,Shipment label created,2026-05-02T02:56:00+08:00,true
TRACK0001284,TRK000000343,pending_pickup,Shenzhen Demo Warehouse,Parcel packed and awaiting carrier pickup,2026-05-03T02:56:00+08:00,true
TRACK0001285,TRK000000345,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-06-18T20:52:00+08:00,true
TRACK0001286,TRK000000345,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-06-19T09:52:00+08:00,true
TRACK0001287,TRK000000345,customs_clearance,Singapore Customs,Customs processing completed,2026-06-19T18:52:00+08:00,true
TRACK0001288,TRK000000345,out_for_delivery,Singapore Delivery Hub,Courier is delivering the parcel,2026-06-20T16:52:00+08:00,true
